Time,Unix_Timestamp,FSM_State,Pos_X_m,Pos_Y_m,Yaw_rad,Steer_Angle_deg,Linear_Vel_mps,Angular_Vel_radps,IMU_Yaw_rad,IMU_Angular_Vel_z,IMU_Accel_x,Confidence,Dist_Traveled_m,GPS_Latitude,GPS_Longitude,GPS_Altitude_m,GPS_DMS,GPS_Status,Event
12:26:38.693,1786253198.693,TRACKING,-0.000,0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.925,0.00,10.77566700,106.67088900,10.00,"10°46'32.40""N, 106°40'15.20""E",ODOM_ESTIMATED,
12:26:38.720,1786253198.721,TRACKING,-0.000,0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.925,0.00,10.77566700,106.67088900,10.00,"10°46'32.40""N, 106°40'15.20""E",ODOM_ESTIMATED,
12:26:38.802,1786253198.802,TRACKING,0.035,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.943,0.04,10.77566700,106.67088932,10.00,"10°46'32.40""N, 106°40'15.20""E",ODOM_ESTIMATED,
12:26:38.881,1786253198.881,TRACKING,0.062,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.953,0.06,10.77567062,106.67087545,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
12:26:38.966,1786253198.967,TRACKING,0.080,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.981,0.08,10.77567062,106.67087545,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
12:26:39.047,1786253199.048,TRACKING,0.116,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.991,0.12,10.77567062,106.67087545,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
12:26:39.169,1786253199.170,TRACKING,0.161,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.16,10.77567062,106.67087586,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
12:26:39.230,1786253199.231,TRACKING,0.179,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.18,10.77567062,106.67087586,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
12:26:39.286,1786253199.286,TRACKING,0.197,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.20,10.77567062,106.67087586,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
12:26:39.367,1786253199.368,TRACKING,0.233,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.23,10.77567062,106.67087627,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
12:26:39.440,1786253199.440,TRACKING,0.260,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.26,10.77567062,106.67087627,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
12:26:39.530,1786253199.531,TRACKING,0.287,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.29,10.77567062,106.67087627,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
12:26:39.607,1786253199.608,TRACKING,0.323,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.32,10.77567062,106.67087668,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:26:39.684,1786253199.684,TRACKING,0.350,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.35,10.77567062,106.67087668,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:26:39.772,1786253199.773,TRACKING,0.386,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.39,10.77567062,106.67087668,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:26:39.854,1786253199.855,TRACKING,0.413,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.41,10.77567062,106.67087709,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:26:39.920,1786253199.920,TRACKING,0.440,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.44,10.77567062,106.67087709,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:26:40.016,1786253200.017,TRACKING,0.476,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.48,10.77567062,106.67087709,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:26:40.092,1786253200.093,TRACKING,0.503,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.50,10.77567062,106.67087750,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:26:40.170,1786253200.170,TRACKING,0.530,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.53,10.77567062,106.67087750,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:26:40.256,1786253200.257,TRACKING,0.566,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.57,10.77567062,106.67087750,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:26:40.338,1786253200.338,TRACKING,0.593,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.59,10.77567062,106.67087791,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:26:40.418,1786253200.419,TRACKING,0.620,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.62,10.77567062,106.67087791,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:26:40.493,1786253200.494,TRACKING,0.647,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.65,10.77567062,106.67087791,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:26:40.562,1786253200.563,TRACKING,0.674,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.67,10.77567062,106.67087833,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:26:40.638,1786253200.639,TRACKING,0.701,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.70,10.77567062,106.67087833,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:26:40.719,1786253200.719,TRACKING,0.737,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.74,10.77567062,106.67087833,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:26:40.809,1786253200.810,TRACKING,0.773,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.77,10.77567062,106.67087874,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:26:40.876,1786253200.876,TRACKING,0.791,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.79,10.77567062,106.67087874,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:26:40.955,1786253200.955,TRACKING,0.827,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.83,10.77567062,106.67087874,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:26:41.022,1786253201.023,TRACKING,0.854,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.85,10.77567062,106.67087915,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:26:41.102,1786253201.103,TRACKING,0.890,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.89,10.77567062,106.67087915,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:26:41.165,1786253201.165,TRACKING,0.917,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.92,10.77567062,106.67087915,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:26:41.233,1786253201.233,TRACKING,0.944,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.94,10.77567062,106.67087956,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
12:26:41.328,1786253201.328,TRACKING,0.980,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.98,10.77567062,106.67087956,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
12:26:41.407,1786253201.407,TRACKING,1.007,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,1.01,10.77567062,106.67087956,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
12:26:41.465,1786253201.466,TRACKING,1.034,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,1.03,10.77567062,106.67087997,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
12:26:41.551,1786253201.551,TRACKING,1.061,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,1.06,10.77567062,106.67087997,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
12:26:41.628,1786253201.629,TRACKING,1.097,0.000,0.000,0.02,0.450,-0.046,0.000,0.000,0.000,1.000,1.10,10.77567062,106.67087997,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
12:26:41.701,1786253201.702,TRACKING,1.124,-0.000,-0.002,0.01,0.450,0.011,0.000,0.000,0.000,1.000,1.12,10.77567062,106.67088038,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
12:26:41.764,1786253201.764,TRACKING,1.151,-0.000,-0.003,-0.01,0.450,0.076,0.000,0.000,0.000,1.000,1.15,10.77567062,106.67088038,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
12:26:41.838,1786253201.838,TRACKING,1.178,-0.000,-0.000,0.01,0.450,-0.058,0.000,0.000,0.000,1.000,1.18,10.77567062,106.67088038,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
12:26:41.913,1786253201.913,TRACKING,1.205,-0.000,0.000,0.02,0.450,-0.019,0.000,0.000,0.000,1.000,1.21,10.77567062,106.67088079,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
12:26:41.992,1786253201.993,TRACKING,1.241,-0.000,-0.002,0.01,0.450,0.010,0.000,0.000,0.000,1.000,1.24,10.77567062,106.67088079,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
12:26:42.064,1786253202.065,TRACKING,1.268,-0.000,-0.003,0.01,0.450,0.008,0.000,0.000,0.000,1.000,1.27,10.77567062,106.67088079,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
12:26:42.135,1786253202.136,TRACKING,1.295,-0.000,-0.002,0.01,0.450,0.005,0.000,0.000,0.000,1.000,1.30,10.77567062,106.67088121,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
12:26:42.245,1786253202.245,TRACKING,1.340,-0.000,-0.002,0.00,0.450,0.002,0.000,0.000,0.000,1.000,1.34,10.77567062,106.67088121,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
12:26:42.300,1786253202.300,TRACKING,1.367,-0.000,-0.001,0.00,0.450,0.002,0.000,0.000,0.000,1.000,1.37,10.77567062,106.67088121,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
12:26:42.385,1786253202.386,TRACKING,1.394,-0.000,-0.001,0.00,0.450,0.001,0.000,0.000,0.000,1.000,1.39,10.77567061,106.67088162,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
12:26:42.458,1786253202.459,TRACKING,1.430,-0.001,-0.001,0.00,0.450,0.001,0.000,0.000,0.000,1.000,1.43,10.77567061,106.67088162,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
12:26:42.525,1786253202.526,TRACKING,1.457,-0.001,-0.001,0.00,0.450,0.001,0.000,0.000,0.000,1.000,1.46,10.77567061,106.67088162,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
12:26:42.593,1786253202.593,TRACKING,1.475,-0.001,-0.001,0.00,0.450,0.000,0.000,0.000,0.000,1.000,1.48,10.77567061,106.67088203,10.51,"10°46'32.41""N, 106°40'15.18""E",FIX,
12:26:42.679,1786253202.679,TRACKING,1.511,-0.001,-0.001,0.00,0.450,0.000,0.000,0.000,0.000,1.000,1.51,10.77567061,106.67088203,10.51,"10°46'32.41""N, 106°40'15.18""E",FIX,
12:26:42.736,1786253202.737,TRACKING,1.538,-0.001,-0.001,0.00,0.450,0.000,0.000,0.000,0.000,1.000,1.54,10.77567061,106.67088203,10.51,"10°46'32.41""N, 106°40'15.18""E",FIX,
12:26:42.813,1786253202.814,TRACKING,1.565,-0.001,-0.001,0.00,0.450,0.000,0.000,0.000,0.000,1.000,1.57,10.77567061,106.67088244,10.51,"10°46'32.41""N, 106°40'15.18""E",FIX,
