Time,Unix_Timestamp,FSM_State,Pos_X_m,Pos_Y_m,Yaw_rad,Steer_Angle_deg,Linear_Vel_mps,Angular_Vel_radps,IMU_Yaw_rad,IMU_Angular_Vel_z,IMU_Accel_x,Confidence,Dist_Traveled_m,GPS_Latitude,GPS_Longitude,GPS_Altitude_m,GPS_DMS,GPS_Status,Event
14:43:29.994,1786175009.994,TRACKING,-0.000,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.00,10.77566700,106.67088900,10.00,"10°46'32.40""N, 106°40'15.20""E",ODOM_ESTIMATED,
14:43:30.003,1786175010.003,TRACKING,-0.000,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.00,10.77566700,106.67088900,10.00,"10°46'32.40""N, 106°40'15.20""E",ODOM_ESTIMATED,
14:43:30.014,1786175010.015,TRACKING,-0.000,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.00,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
14:43:30.027,1786175010.027,TRACKING,0.003,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.00,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
14:43:30.044,1786175010.044,TRACKING,0.012,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.01,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
14:43:30.119,1786175010.120,TRACKING,0.039,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.04,10.77567062,106.67087543,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
14:43:30.210,1786175010.210,TRACKING,0.075,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.07,10.77567062,106.67087543,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
14:43:30.323,1786175010.323,TRACKING,0.102,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.10,10.77567062,106.67087543,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
14:43:30.458,1786175010.459,TRACKING,0.129,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.13,10.77567062,106.67087584,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
14:43:30.553,1786175010.554,TRACKING,0.165,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.16,10.77567062,106.67087584,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
14:43:30.622,1786175010.623,TRACKING,0.183,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.18,10.77567062,106.67087584,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
14:43:30.702,1786175010.702,TRACKING,0.219,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.22,10.77567062,106.67087626,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
14:43:30.779,1786175010.779,TRACKING,0.255,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.25,10.77567062,106.67087626,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
14:43:30.853,1786175010.854,TRACKING,0.282,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.021,0.28,10.77567062,106.67087626,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
