Time,Unix_Timestamp,FSM_State,Pos_X_m,Pos_Y_m,Yaw_rad,Steer_Angle_deg,Linear_Vel_mps,Angular_Vel_radps,IMU_Yaw_rad,IMU_Angular_Vel_z,IMU_Accel_x,Confidence,Dist_Traveled_m,GPS_Latitude,GPS_Longitude,GPS_Altitude_m,GPS_DMS,GPS_Status,Event
12:51:53.577,1786254713.578,TRACKING,0.000,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.00,10.77566700,106.67088900,10.00,"10°46'32.40""N, 106°40'15.20""E",ODOM_ESTIMATED,
12:51:53.591,1786254713.592,TRACKING,0.000,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.00,10.77567062,106.67087391,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
12:51:53.656,1786254713.657,TRACKING,0.026,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.03,10.77567062,106.67087400,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
12:51:53.765,1786254713.765,TRACKING,0.071,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.07,10.77567062,106.67087400,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
12:51:53.887,1786254713.887,TRACKING,0.116,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.12,10.77567062,106.67087441,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
12:51:53.998,1786254713.998,TRACKING,0.161,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.16,10.77567062,106.67087441,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
12:51:54.106,1786254714.106,TRACKING,0.206,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.21,10.77567062,106.67087483,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
12:51:54.215,1786254714.215,TRACKING,0.251,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.25,10.77567062,106.67087483,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
12:51:54.321,1786254714.322,TRACKING,0.296,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.30,10.77567062,106.67087524,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
12:51:54.432,1786254714.433,TRACKING,0.341,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.34,10.77567062,106.67087524,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
12:51:54.549,1786254714.550,TRACKING,0.386,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.39,10.77567062,106.67087565,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
12:51:54.659,1786254714.660,TRACKING,0.431,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.43,10.77567062,106.67087565,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
12:51:54.768,1786254714.769,TRACKING,0.476,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.48,10.77567062,106.67087606,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
12:51:54.875,1786254714.876,TRACKING,0.521,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.52,10.77567062,106.67087606,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
12:51:54.990,1786254714.990,TRACKING,0.566,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.57,10.77567062,106.67087647,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:51:55.101,1786254715.102,TRACKING,0.611,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.61,10.77567062,106.67087647,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:51:55.204,1786254715.205,TRACKING,0.656,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.66,10.77567062,106.67087688,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:51:55.314,1786254715.314,TRACKING,0.701,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.70,10.77567062,106.67087688,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:51:55.435,1786254715.435,TRACKING,0.746,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.75,10.77567062,106.67087729,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:51:55.548,1786254715.549,TRACKING,0.791,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.79,10.77567062,106.67087729,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:51:55.665,1786254715.665,TRACKING,0.836,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.84,10.77567062,106.67087771,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:51:55.772,1786254715.772,TRACKING,0.881,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.88,10.77567062,106.67087771,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:51:55.887,1786254715.888,TRACKING,0.926,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.93,10.77567062,106.67087812,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:51:55.998,1786254715.998,TRACKING,0.971,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.97,10.77567062,106.67087812,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
12:51:56.116,1786254716.117,TRACKING,1.016,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,1.02,10.77567062,106.67087853,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
