Time,Unix_Timestamp,FSM_State,Pos_X_m,Pos_Y_m,Yaw_rad,Steer_Angle_deg,Linear_Vel_mps,Angular_Vel_radps,IMU_Yaw_rad,IMU_Angular_Vel_z,IMU_Accel_x,Confidence,Dist_Traveled_m,GPS_Latitude,GPS_Longitude,GPS_Altitude_m,GPS_DMS,GPS_Status,Event
23:45:39.068,1786207539.069,TRACKING,-0.000,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.00,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:45:39.132,1786207539.132,TRACKING,0.007,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.01,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:45:39.232,1786207539.232,TRACKING,0.043,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.04,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:45:39.358,1786207539.358,TRACKING,0.070,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.07,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:45:39.479,1786207539.479,TRACKING,0.106,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.11,10.77567062,106.67087564,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:45:39.666,1786207539.666,TRACKING,0.160,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.16,10.77567062,106.67087564,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:45:39.719,1786207539.719,TRACKING,0.169,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.17,10.77567062,106.67087606,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:45:39.809,1786207539.810,TRACKING,0.196,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.20,10.77567062,106.67087606,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:45:39.893,1786207539.893,TRACKING,0.223,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.22,10.77567062,106.67087606,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:45:39.988,1786207539.989,TRACKING,0.259,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.26,10.77567062,106.67087647,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:45:40.084,1786207540.084,TRACKING,0.286,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.042,0.29,10.77567062,106.67087647,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:45:40.166,1786207540.166,TRACKING,0.313,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.083,0.31,10.77567062,106.67087647,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:45:40.255,1786207540.256,TRACKING,0.340,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.167,0.34,10.77567062,106.67087647,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:45:40.340,1786207540.340,TRACKING,0.367,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.208,0.37,10.77567062,106.67087688,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:45:40.444,1786207540.445,TRACKING,0.403,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.250,0.40,10.77567062,106.67087688,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:45:40.523,1786207540.523,TRACKING,0.430,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.333,0.43,10.77567062,106.67087688,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
