Time,Unix_Timestamp,FSM_State,Pos_X_m,Pos_Y_m,Yaw_rad,Steer_Angle_deg,Linear_Vel_mps,Angular_Vel_radps,IMU_Yaw_rad,IMU_Angular_Vel_z,IMU_Accel_x,Confidence,Dist_Traveled_m,GPS_Latitude,GPS_Longitude,GPS_Altitude_m,GPS_DMS,GPS_Status,Event
14:25:06.023,1786173906.023,TRACKING,-1.500,0.400,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.00,10.77567059,106.67087528,10.00,"10°46'32.41""N, 106°40'15.15""E",ODOM_ESTIMATED,
14:25:06.038,1786173906.039,TRACKING,-1.500,0.400,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.00,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
14:25:06.102,1786173906.102,TRACKING,-1.490,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.01,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
14:25:06.168,1786173906.168,TRACKING,-1.482,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.02,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
14:25:06.235,1786173906.236,TRACKING,-1.467,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.03,10.77567062,106.67087557,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
14:25:06.323,1786173906.323,TRACKING,-1.451,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.05,10.77567062,106.67087557,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
14:25:06.402,1786173906.402,TRACKING,-1.436,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.06,10.77567062,106.67087557,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
14:25:06.473,1786173906.473,TRACKING,-1.421,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.08,10.77567062,106.67087598,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
14:25:06.553,1786173906.553,TRACKING,-1.405,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.09,10.77567062,106.67087598,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
14:25:06.624,1786173906.625,TRACKING,-1.390,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.11,10.77567062,106.67087598,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
14:25:06.685,1786173906.685,TRACKING,-1.375,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.13,10.77567062,106.67087639,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
14:25:06.762,1786173906.763,TRACKING,-1.360,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.062,0.14,10.77567062,106.67087639,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
14:25:06.841,1786173906.842,TRACKING,-1.344,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.104,0.16,10.77567062,106.67087639,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
14:25:06.905,1786173906.906,TRACKING,-1.329,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.167,0.17,10.77567062,106.67087680,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
14:25:06.981,1786173906.981,TRACKING,-1.314,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.208,0.19,10.77567062,106.67087680,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
14:25:07.031,1786173907.032,TRACKING,-1.306,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.271,0.19,10.77567062,106.67087680,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
14:25:07.113,1786173907.114,TRACKING,-1.283,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.333,0.22,10.77567062,106.67087721,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
14:25:07.170,1786173907.171,TRACKING,-1.275,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.396,0.22,10.77567062,106.67087721,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
14:25:07.241,1786173907.241,TRACKING,-1.260,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.437,0.24,10.77567062,106.67087721,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
14:25:07.323,1786173907.324,TRACKING,-1.237,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.500,0.26,10.77567062,106.67087762,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
14:25:07.383,1786173907.383,TRACKING,-1.229,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.583,0.27,10.77567062,106.67087762,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
14:25:07.460,1786173907.460,TRACKING,-1.207,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.646,0.29,10.77567062,106.67087762,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
14:25:07.530,1786173907.530,TRACKING,-1.199,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.708,0.30,10.77567062,106.67087803,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
14:25:07.621,1786173907.621,TRACKING,-1.184,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.792,0.32,10.77567062,106.67087803,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
14:25:07.696,1786173907.696,TRACKING,-1.168,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.854,0.33,10.77567062,106.67087803,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
14:25:07.773,1786173907.774,TRACKING,-1.153,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.917,0.35,10.77567062,106.67087845,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
14:25:07.862,1786173907.863,TRACKING,-1.138,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.36,10.77567062,106.67087845,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
14:25:07.933,1786173907.934,TRACKING,-1.122,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.38,10.77567062,106.67087845,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
14:25:08.014,1786173908.014,TRACKING,-1.107,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.39,10.77567062,106.67087886,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
14:25:08.089,1786173908.090,TRACKING,-1.092,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.41,10.77567062,106.67087886,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
14:25:08.164,1786173908.165,TRACKING,-1.076,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.42,10.77567062,106.67087886,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
14:25:08.234,1786173908.234,TRACKING,-1.061,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.44,10.77567062,106.67087927,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
14:25:08.312,1786173908.313,TRACKING,-1.046,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.45,10.77567062,106.67087927,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
14:25:08.404,1786173908.404,TRACKING,-1.031,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.47,10.77567062,106.67087927,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
14:25:08.486,1786173908.486,TRACKING,-1.015,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.48,10.77567062,106.67087968,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
14:25:08.554,1786173908.554,TRACKING,-1.008,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.49,10.77567062,106.67087968,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
14:25:08.641,1786173908.642,TRACKING,-0.992,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.51,10.77567062,106.67087968,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
14:25:08.757,1786173908.757,TRACKING,-0.969,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.53,10.77567062,106.67088009,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
14:25:08.822,1786173908.822,TRACKING,-0.962,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.54,10.77567062,106.67088009,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
14:25:08.890,1786173908.890,TRACKING,-0.946,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.55,10.77567062,106.67088009,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
14:25:08.976,1786173908.976,TRACKING,-0.931,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.57,10.77567062,106.67088050,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
14:25:09.041,1786173909.041,TRACKING,-0.916,0.400,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.58,10.77567062,106.67088050,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
14:25:09.123,1786173909.123,TRACKING,-0.901,0.400,0.000,0.00,0.450,-0.006,0.000,0.000,0.000,1.000,0.60,10.77567062,106.67088050,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
14:25:09.195,1786173909.196,TRACKING,-0.885,0.400,-0.000,0.01,0.450,-0.007,0.000,0.000,0.000,1.000,0.61,10.77567062,106.67088091,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
14:25:09.283,1786173909.284,TRACKING,-0.870,0.400,-0.000,0.01,0.450,-0.004,0.000,0.000,0.000,1.000,0.63,10.77567062,106.67088091,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
14:25:09.348,1786173909.349,TRACKING,-0.855,0.400,-0.000,0.01,0.450,0.000,0.000,0.000,0.000,1.000,0.65,10.77567062,106.67088091,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
