Time,Unix_Timestamp,FSM_State,Pos_X_m,Pos_Y_m,Yaw_rad,Steer_Angle_deg,Linear_Vel_mps,Angular_Vel_radps,IMU_Yaw_rad,IMU_Angular_Vel_z,IMU_Accel_x,Confidence,Dist_Traveled_m,GPS_Latitude,GPS_Longitude,GPS_Altitude_m,GPS_DMS,GPS_Status,Event
23:31:55.017,1786206715.017,TRACKING,-0.000,0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.00,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:31:55.042,1786206715.043,TRACKING,-0.000,0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.00,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:31:55.078,1786206715.078,TRACKING,0.008,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.01,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:31:55.155,1786206715.155,TRACKING,0.035,-0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.04,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:31:55.244,1786206715.245,TRACKING,0.062,-0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.06,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:31:55.382,1786206715.382,TRACKING,0.089,-0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.09,10.77567062,106.67087561,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:31:55.425,1786206715.425,TRACKING,0.125,-0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.13,10.77567062,106.67087561,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:31:55.501,1786206715.502,TRACKING,0.152,-0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.15,10.77567062,106.67087561,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:31:55.588,1786206715.588,TRACKING,0.179,-0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.18,10.77567062,106.67087602,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:31:55.673,1786206715.674,TRACKING,0.215,-0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.22,10.77567062,106.67087602,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
