Time,Unix_Timestamp,FSM_State,Pos_X_m,Pos_Y_m,Yaw_rad,Steer_Angle_deg,Linear_Vel_mps,Angular_Vel_radps,IMU_Yaw_rad,IMU_Angular_Vel_z,IMU_Accel_x,Confidence,Dist_Traveled_m,GPS_Latitude,GPS_Longitude,GPS_Altitude_m,GPS_DMS,GPS_Status,Event
23:42:27.214,1786207347.214,TRACKING,0.000,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.750,0.00,10.77566700,106.67088900,10.00,"10°46'32.40""N, 106°40'15.20""E",ODOM_ESTIMATED,
23:42:27.280,1786207347.281,TRACKING,0.016,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.354,0.02,10.77566700,106.67088915,10.00,"10°46'32.40""N, 106°40'15.20""E",ODOM_ESTIMATED,
23:42:27.381,1786207347.381,TRACKING,0.043,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.04,10.77567062,106.67087528,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:42:27.461,1786207347.461,TRACKING,0.079,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.08,10.77567062,106.67087528,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:42:27.524,1786207347.525,TRACKING,0.106,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.11,10.77567062,106.67087528,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:42:27.595,1786207347.596,TRACKING,0.133,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.13,10.77567062,106.67087569,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:42:27.727,1786207347.728,TRACKING,0.169,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.17,10.77567062,106.67087569,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:42:27.812,1786207347.813,TRACKING,0.205,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.20,10.77567062,106.67087569,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:42:27.866,1786207347.866,TRACKING,0.223,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.22,10.77567062,106.67087610,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:42:27.928,1786207347.929,TRACKING,0.250,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.25,10.77567062,106.67087610,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:42:28.010,1786207348.010,TRACKING,0.286,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.29,10.77567062,106.67087610,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:42:28.108,1786207348.108,TRACKING,0.313,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.042,0.31,10.77567062,106.67087651,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:42:28.253,1786207348.253,TRACKING,0.340,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.083,0.34,10.77567062,106.67087651,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:42:28.383,1786207348.383,TRACKING,0.376,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.146,0.38,10.77567062,106.67087651,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:42:28.464,1786207348.464,TRACKING,0.403,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.187,0.40,10.77567062,106.67087693,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:42:28.554,1786207348.555,TRACKING,0.430,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.250,0.43,10.77567062,106.67087693,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:42:28.639,1786207348.639,TRACKING,0.466,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.312,0.47,10.77567062,106.67087693,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:42:28.725,1786207348.725,TRACKING,0.493,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.354,0.49,10.77567062,106.67087734,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:42:28.813,1786207348.813,TRACKING,0.529,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.417,0.53,10.77567062,106.67087734,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:42:28.884,1786207348.885,TRACKING,0.547,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.500,0.55,10.77567062,106.67087734,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:42:28.972,1786207348.972,TRACKING,0.574,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.542,0.57,10.77567062,106.67087734,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:42:29.060,1786207349.061,TRACKING,0.610,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.604,0.61,10.77567062,106.67087775,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:42:29.141,1786207349.141,TRACKING,0.646,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.667,0.65,10.77567062,106.67087775,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:42:29.215,1786207349.215,TRACKING,0.673,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.750,0.67,10.77567062,106.67087817,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:42:29.297,1786207349.298,TRACKING,0.700,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.833,0.70,10.77567062,106.67087817,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:42:29.368,1786207349.368,TRACKING,0.727,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.896,0.73,10.77567062,106.67087817,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:42:29.463,1786207349.463,TRACKING,0.763,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.979,0.76,10.77567062,106.67087858,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:42:29.534,1786207349.534,TRACKING,0.790,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.79,10.77567062,106.67087858,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:42:29.640,1786207349.641,TRACKING,0.826,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.83,10.77567062,106.67087858,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:42:29.732,1786207349.732,TRACKING,0.853,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.85,10.77567062,106.67087899,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:42:29.813,1786207349.813,TRACKING,0.880,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.88,10.77567062,106.67087899,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:42:29.931,1786207349.932,TRACKING,0.907,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.91,10.77567062,106.67087899,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:42:30.037,1786207350.038,TRACKING,0.943,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.94,10.77567062,106.67087940,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
