Time,Unix_Timestamp,FSM_State,Pos_X_m,Pos_Y_m,Yaw_rad,Steer_Angle_deg,Linear_Vel_mps,Angular_Vel_radps,IMU_Yaw_rad,IMU_Angular_Vel_z,IMU_Accel_x,Confidence,Dist_Traveled_m,GPS_Latitude,GPS_Longitude,GPS_Altitude_m,GPS_DMS,GPS_Status,Event
13:39:23.852,1786257563.852,TRACKING,0.000,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.00,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
13:39:23.877,1786257563.877,TRACKING,0.000,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.00,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
13:39:23.903,1786257563.904,TRACKING,-0.000,0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.00,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
13:39:23.949,1786257563.950,TRACKING,0.021,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.02,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
13:39:24.067,1786257564.068,TRACKING,0.048,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.05,10.77567062,106.67087547,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
13:39:24.152,1786257564.152,TRACKING,0.084,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.08,10.77567062,106.67087547,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
13:39:24.231,1786257564.232,TRACKING,0.111,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.11,10.77567062,106.67087547,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
13:39:24.326,1786257564.327,TRACKING,0.138,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.14,10.77567062,106.67087588,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
13:39:24.459,1786257564.459,TRACKING,0.174,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.17,10.77567062,106.67087588,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
13:39:24.535,1786257564.535,TRACKING,0.210,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.21,10.77567062,106.67087588,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
13:39:24.612,1786257564.613,TRACKING,0.228,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.23,10.77567062,106.67087630,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
13:39:24.706,1786257564.707,TRACKING,0.264,-0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.26,10.77567062,106.67087630,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
13:39:24.800,1786257564.800,TRACKING,0.291,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.062,0.29,10.77567062,106.67087630,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
13:39:24.881,1786257564.881,TRACKING,0.318,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.104,0.32,10.77567062,106.67087671,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
13:39:25.008,1786257565.009,TRACKING,0.354,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.167,0.35,10.77567062,106.67087671,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
13:39:25.092,1786257565.092,TRACKING,0.381,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.208,0.38,10.77567062,106.67087671,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
13:39:25.226,1786257565.226,TRACKING,0.408,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.271,0.41,10.77567062,106.67087712,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
13:39:25.326,1786257565.327,TRACKING,0.444,0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.333,0.44,10.77567062,106.67087712,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
13:39:25.429,1786257565.429,TRACKING,0.471,0.000,-0.000,-0.01,0.450,0.017,0.000,0.000,0.000,0.396,0.47,10.77567062,106.67087712,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
13:39:25.533,1786257565.534,TRACKING,0.498,0.000,0.001,-0.01,0.450,-0.005,0.000,0.000,0.000,0.437,0.50,10.77567062,106.67087753,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
13:39:25.617,1786257565.618,TRACKING,0.534,0.000,0.001,-0.00,0.450,-0.002,0.000,0.000,0.000,0.500,0.53,10.77567062,106.67087753,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
