Time,Unix_Timestamp,FSM_State,Pos_X_m,Pos_Y_m,Yaw_rad,Steer_Angle_deg,Linear_Vel_mps,Angular_Vel_radps,IMU_Yaw_rad,IMU_Angular_Vel_z,IMU_Accel_x,Confidence,Dist_Traveled_m,GPS_Latitude,GPS_Longitude,GPS_Altitude_m,GPS_DMS,GPS_Status,Event
00:14:31.333,1786209271.333,TRACKING,0.000,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.00,10.77566700,106.67088900,10.00,"10°46'32.40""N, 106°40'15.20""E",NO_FIX,
00:14:31.409,1786209271.409,TRACKING,0.012,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.01,10.77566700,106.67088911,10.00,"10°46'32.40""N, 106°40'15.20""E",ODOM_ESTIMATED,
00:14:31.491,1786209271.491,TRACKING,0.048,-0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.05,10.77566700,106.67088944,10.00,"10°46'32.40""N, 106°40'15.20""E",ODOM_ESTIMATED,
00:14:31.575,1786209271.575,TRACKING,0.075,-0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.07,10.77567062,106.67087563,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
00:14:31.662,1786209271.662,TRACKING,0.111,-0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.11,10.77567062,106.67087563,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
00:14:31.775,1786209271.776,TRACKING,0.138,-0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.14,10.77567062,106.67087563,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
00:14:31.889,1786209271.889,TRACKING,0.165,-0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.16,10.77567062,106.67087604,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
00:14:31.973,1786209271.973,TRACKING,0.201,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.20,10.77567062,106.67087604,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
00:14:32.047,1786209272.048,TRACKING,0.228,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.23,10.77567062,106.67087604,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
00:14:32.149,1786209272.150,TRACKING,0.255,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.25,10.77567062,106.67087645,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
00:14:32.207,1786209272.207,TRACKING,0.273,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.042,0.27,10.77567062,106.67087645,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
00:14:32.290,1786209272.291,TRACKING,0.318,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.083,0.32,10.77567062,106.67087645,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
00:14:32.367,1786209272.367,TRACKING,0.345,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.167,0.34,10.77567062,106.67087686,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
00:14:32.437,1786209272.438,TRACKING,0.363,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.208,0.36,10.77567062,106.67087686,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
00:14:32.535,1786209272.535,TRACKING,0.408,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.250,0.41,10.77567062,106.67087686,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
00:14:32.602,1786209272.603,TRACKING,0.426,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.333,0.43,10.77567062,106.67087686,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
00:14:32.703,1786209272.704,TRACKING,0.462,0.000,0.000,-0.02,0.450,0.041,0.000,0.000,0.000,0.375,0.46,10.77567062,106.67087727,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
00:14:32.777,1786209272.777,TRACKING,0.489,0.000,0.001,-0.01,0.450,-0.014,0.000,0.000,0.000,0.437,0.49,10.77567062,106.67087727,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
00:14:32.855,1786209272.856,TRACKING,0.516,0.000,0.002,-0.01,0.450,-0.008,0.000,0.000,0.000,0.500,0.52,10.77567062,106.67087727,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
00:14:32.929,1786209272.930,TRACKING,0.543,0.000,0.001,-0.01,0.450,-0.006,0.000,0.000,0.000,0.583,0.54,10.77567062,106.67087768,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
00:14:33.004,1786209273.004,TRACKING,0.570,0.000,0.001,-0.00,0.450,-0.004,0.000,0.000,0.000,0.646,0.57,10.77567062,106.67087768,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
00:14:33.092,1786209273.093,TRACKING,0.606,0.000,0.000,-0.00,0.450,-0.002,0.000,0.000,0.000,0.708,0.61,10.77567062,106.67087768,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
00:14:33.158,1786209273.159,TRACKING,0.633,0.000,0.000,-0.00,0.450,-0.002,0.000,0.000,0.000,0.771,0.63,10.77567062,106.67087810,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
00:14:33.257,1786209273.257,TRACKING,0.669,0.000,0.000,-0.00,0.450,-0.001,0.000,0.000,0.000,0.833,0.67,10.77567062,106.67087810,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
00:14:33.330,1786209273.330,TRACKING,0.696,0.000,0.000,-0.00,0.450,-0.001,0.000,0.000,0.000,0.917,0.70,10.77567062,106.67087810,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
00:14:33.403,1786209273.403,TRACKING,0.723,0.000,0.000,-0.00,0.450,-0.001,0.000,0.000,0.000,1.000,0.72,10.77567062,106.67087851,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
00:14:33.488,1786209273.489,TRACKING,0.759,0.000,-0.000,-0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.76,10.77567062,106.67087851,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
00:14:33.570,1786209273.570,TRACKING,0.786,0.000,-0.000,-0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.79,10.77567062,106.67087851,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
00:14:33.670,1786209273.671,TRACKING,0.822,0.000,-0.000,-0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.82,10.77567062,106.67087892,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
00:14:33.773,1786209273.773,TRACKING,0.849,0.000,-0.000,-0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.85,10.77567062,106.67087892,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
00:14:33.868,1786209273.868,TRACKING,0.876,0.000,-0.000,-0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.88,10.77567062,106.67087892,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
00:14:33.997,1786209273.997,TRACKING,0.903,0.000,-0.000,-0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.90,10.77567062,106.67087933,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
00:14:34.071,1786209274.071,TRACKING,0.939,0.000,-0.000,-0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.94,10.77567062,106.67087933,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
00:14:34.174,1786209274.174,TRACKING,0.975,0.000,-0.000,-0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.97,10.77567062,106.67087974,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
00:14:34.257,1786209274.257,TRACKING,0.993,0.000,-0.000,-0.00,0.450,-0.000,0.000,0.000,0.000,1.000,0.99,10.77567062,106.67087974,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
00:14:34.351,1786209274.352,TRACKING,1.029,0.000,-0.000,-0.00,0.450,-0.000,0.000,0.000,0.000,1.000,1.03,10.77567062,106.67087974,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
00:14:34.449,1786209274.449,TRACKING,1.056,0.000,-0.000,-0.00,0.450,-0.000,0.000,0.000,0.000,1.000,1.06,10.77567062,106.67087974,10.51,"10°46'32.41""N, 106°40'15.17""E",FIX,
