Time,Unix_Timestamp,FSM_State,Pos_X_m,Pos_Y_m,Yaw_rad,Steer_Angle_deg,Linear_Vel_mps,Angular_Vel_radps,IMU_Yaw_rad,IMU_Angular_Vel_z,IMU_Accel_x,Confidence,Dist_Traveled_m,GPS_Latitude,GPS_Longitude,GPS_Altitude_m,GPS_DMS,GPS_Status,Event
23:30:03.516,1786206603.517,TRACKING,-0.000,0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.00,10.77566700,106.67088900,10.00,"10°46'32.40""N, 106°40'15.20""E",ODOM_ESTIMATED,
23:30:03.552,1786206603.552,TRACKING,-0.000,0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.00,10.77566700,106.67088900,10.00,"10°46'32.40""N, 106°40'15.20""E",ODOM_ESTIMATED,
23:30:03.639,1786206603.639,TRACKING,0.027,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.03,10.77566700,106.67088924,10.00,"10°46'32.40""N, 106°40'15.20""E",ODOM_ESTIMATED,
23:30:03.727,1786206603.728,TRACKING,0.063,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.06,10.77567062,106.67087549,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:30:03.810,1786206603.811,TRACKING,0.090,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.09,10.77567062,106.67087549,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:30:03.927,1786206603.927,TRACKING,0.126,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.13,10.77567062,106.67087549,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:30:03.991,1786206603.991,TRACKING,0.144,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.14,10.77567062,106.67087590,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:30:04.076,1786206604.076,TRACKING,0.180,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.18,10.77567062,106.67087590,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:30:04.168,1786206604.168,TRACKING,0.207,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.21,10.77567062,106.67087590,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:30:04.254,1786206604.254,TRACKING,0.243,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.24,10.77567062,106.67087631,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
