Time,Unix_Timestamp,FSM_State,Pos_X_m,Pos_Y_m,Yaw_rad,Steer_Angle_deg,Linear_Vel_mps,Angular_Vel_radps,IMU_Yaw_rad,IMU_Angular_Vel_z,IMU_Accel_x,Confidence,Dist_Traveled_m,GPS_Latitude,GPS_Longitude,GPS_Altitude_m,GPS_DMS,GPS_Status,Event
15:00:50.152,1786176050.152,TRACKING,-0.000,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.00,10.77566700,106.67088900,10.00,"10°46'32.40""N, 106°40'15.20""E",ODOM_ESTIMATED,
15:00:50.163,1786176050.164,TRACKING,-0.000,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.00,10.77566700,106.67088900,10.00,"10°46'32.40""N, 106°40'15.20""E",ODOM_ESTIMATED,
15:00:50.173,1786176050.173,TRACKING,-0.000,0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.00,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
15:00:50.187,1786176050.187,TRACKING,-0.000,0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.00,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
15:00:50.197,1786176050.198,TRACKING,0.008,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.01,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
15:00:50.209,1786176050.210,TRACKING,0.008,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.01,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
15:00:50.223,1786176050.224,TRACKING,0.008,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.01,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
15:00:50.235,1786176050.236,TRACKING,0.017,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.02,10.77567062,106.67087533,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
15:00:50.243,1786176050.243,TRACKING,0.017,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.02,10.77567062,106.67087533,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
15:00:50.250,1786176050.251,TRACKING,0.017,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.02,10.77567062,106.67087533,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
15:00:50.263,1786176050.263,TRACKING,0.026,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.03,10.77567062,106.67087533,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
15:00:50.321,1786176050.321,TRACKING,0.044,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.04,10.77567062,106.67087533,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
15:00:50.426,1786176050.426,TRACKING,0.071,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.07,10.77567062,106.67087533,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
15:00:50.487,1786176050.488,TRACKING,0.098,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.10,10.77567062,106.67087533,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
15:00:50.563,1786176050.563,TRACKING,0.125,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.13,10.77567062,106.67087574,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
15:00:50.645,1786176050.645,TRACKING,0.161,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.16,10.77567062,106.67087574,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
15:00:50.700,1786176050.701,TRACKING,0.188,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.19,10.77567062,106.67087574,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
15:00:50.860,1786176050.860,TRACKING,0.233,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.23,10.77567062,106.67087616,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
15:00:50.891,1786176050.891,TRACKING,0.251,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.25,10.77567062,106.67087616,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
15:00:50.967,1786176050.967,TRACKING,0.278,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.021,0.28,10.77567062,106.67087616,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
15:00:51.032,1786176051.033,TRACKING,0.305,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.083,0.31,10.77567062,106.67087657,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
15:00:51.119,1786176051.120,TRACKING,0.341,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.125,0.34,10.77567062,106.67087657,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
15:00:51.192,1786176051.193,TRACKING,0.368,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.187,0.37,10.77567062,106.67087657,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
15:00:51.252,1786176051.252,TRACKING,0.395,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.250,0.40,10.77567062,106.67087698,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
15:00:51.328,1786176051.329,TRACKING,0.422,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.312,0.42,10.77567062,106.67087698,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
15:00:51.432,1786176051.432,TRACKING,0.458,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.354,0.46,10.77567062,106.67087698,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
