Time,Unix_Timestamp,FSM_State,Pos_X_m,Pos_Y_m,Yaw_rad,Steer_Angle_deg,Linear_Vel_mps,Angular_Vel_radps,IMU_Yaw_rad,IMU_Angular_Vel_z,IMU_Accel_x,Confidence,Dist_Traveled_m,GPS_Latitude,GPS_Longitude,GPS_Altitude_m,GPS_DMS,GPS_Status,Event
11:26:59.477,1786163219.477,TRACKING,-0.000,0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.00,10.77566700,106.67088900,10.00,"10°46'32.40""N, 106°40'15.20""E",ODOM_ESTIMATED,
11:26:59.512,1786163219.512,TRACKING,0.002,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.00,10.77566700,106.67088902,10.00,"10°46'32.40""N, 106°40'15.20""E",ODOM_ESTIMATED,
11:26:59.622,1786163219.622,TRACKING,0.029,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.03,10.77567062,106.67087531,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
11:26:59.694,1786163219.695,TRACKING,0.056,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.06,10.77567062,106.67087531,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
11:26:59.809,1786163219.809,TRACKING,0.083,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.08,10.77567062,106.67087531,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
11:26:59.933,1786163219.933,TRACKING,0.119,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.12,10.77567062,106.67087572,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
11:27:00.031,1786163220.032,TRACKING,0.146,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.15,10.77567062,106.67087572,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
11:27:00.101,1786163220.101,TRACKING,0.173,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.17,10.77567062,106.67087572,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
11:27:00.212,1786163220.213,TRACKING,0.209,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.21,10.77567062,106.67087613,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
11:27:00.339,1786163220.340,TRACKING,0.236,-0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.24,10.77567062,106.67087613,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
