Time,Unix_Timestamp,FSM_State,Pos_X_m,Pos_Y_m,Yaw_rad,Steer_Angle_deg,Linear_Vel_mps,Angular_Vel_radps,IMU_Yaw_rad,IMU_Angular_Vel_z,IMU_Accel_x,Confidence,Dist_Traveled_m,GPS_Latitude,GPS_Longitude,GPS_Altitude_m,GPS_DMS,GPS_Status,Event
00:46:06.870,1786211166.871,TRACKING,-0.000,0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.00,10.77566700,106.67088900,10.00,"10°46'32.40""N, 106°40'15.20""E",ODOM_ESTIMATED,
00:46:06.966,1786211166.966,TRACKING,0.011,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.01,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
00:46:07.008,1786211167.009,TRACKING,0.038,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.04,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
00:46:07.089,1786211167.090,TRACKING,0.065,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.07,10.77567062,106.67087529,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
00:46:07.177,1786211167.177,TRACKING,0.101,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.10,10.77567062,106.67087567,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
00:46:07.265,1786211167.265,TRACKING,0.128,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.13,10.77567062,106.67087567,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
00:46:07.347,1786211167.347,TRACKING,0.155,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.16,10.77567062,106.67087567,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
00:46:07.463,1786211167.463,TRACKING,0.200,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.20,10.77567062,106.67087608,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
00:46:07.538,1786211167.538,TRACKING,0.218,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.22,10.77567062,106.67087608,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
00:46:07.612,1786211167.612,TRACKING,0.245,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.25,10.77567062,106.67087608,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
00:46:07.692,1786211167.692,TRACKING,0.281,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.042,0.28,10.77567062,106.67087649,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
00:46:07.769,1786211167.769,TRACKING,0.308,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.083,0.31,10.77567062,106.67087649,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
00:46:07.851,1786211167.852,TRACKING,0.335,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.167,0.34,10.77567062,106.67087649,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
00:46:07.928,1786211167.929,TRACKING,0.362,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.208,0.36,10.77567062,106.67087690,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
