Time,Unix_Timestamp,FSM_State,Pos_X_m,Pos_Y_m,Yaw_rad,Steer_Angle_deg,Linear_Vel_mps,Angular_Vel_radps,IMU_Yaw_rad,IMU_Angular_Vel_z,IMU_Accel_x,Confidence,Dist_Traveled_m,GPS_Latitude,GPS_Longitude,GPS_Altitude_m,GPS_DMS,GPS_Status,Event
23:43:41.759,1786207421.759,TRACKING,0.000,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.750,0.00,10.77566700,106.67088900,10.00,"10°46'32.40""N, 106°40'15.20""E",NO_FIX,
23:43:41.766,1786207421.767,TRACKING,0.000,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.333,0.00,10.77566700,106.67088900,10.00,"10°46'32.40""N, 106°40'15.20""E",NO_FIX,
23:43:41.792,1786207421.793,TRACKING,0.007,0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.01,10.77567062,106.67087528,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:43:41.865,1786207421.865,TRACKING,0.033,-0.000,-0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.03,10.77567062,106.67087528,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:43:41.944,1786207421.944,TRACKING,0.069,-0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.07,10.77567062,106.67087528,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:43:42.003,1786207422.003,TRACKING,0.096,-0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.10,10.77567062,106.67087568,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:43:42.085,1786207422.085,TRACKING,0.132,-0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.13,10.77567062,106.67087568,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:43:42.147,1786207422.148,TRACKING,0.150,-0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.15,10.77567062,106.67087568,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:43:42.230,1786207422.231,TRACKING,0.186,-0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.19,10.77567062,106.67087610,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:43:42.320,1786207422.321,TRACKING,0.213,-0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.21,10.77567062,106.67087610,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:43:42.379,1786207422.380,TRACKING,0.240,-0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.000,0.24,10.77567062,106.67087610,10.51,"10°46'32.41""N, 106°40'15.15""E",FIX,
23:43:42.483,1786207422.484,TRACKING,0.276,-0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.021,0.28,10.77567062,106.67087651,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:43:42.585,1786207422.585,TRACKING,0.312,-0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.083,0.31,10.77567062,106.67087651,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:43:42.663,1786207422.663,TRACKING,0.339,-0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.125,0.34,10.77567062,106.67087651,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
23:43:42.774,1786207422.774,TRACKING,0.366,-0.000,0.000,0.00,0.450,-0.000,0.000,0.000,0.000,0.187,0.37,10.77567062,106.67087693,10.51,"10°46'32.41""N, 106°40'15.16""E",FIX,
